lsgi_code_ward_number,sec_kerala_code,lsgi_name,ward_number,ward_name,elected_representative,district,lsgi_type,winning_party,winning_front,votes,year
M08032_30,M08032,Chalakudy,30,Karakulathunadu,Shibu Valappan,Thrissur,Municipality,INC,UDF,393,2025
M08032_31,M08032,Chalakudy,31,F C I,Linda Joy,Thrissur,Municipality,INC,UDF,337,2025
M08032_32,M08032,Chalakudy,32,Thachudaparambu,Alice Shibu,Thrissur,Municipality,INC,UDF,573,2025
M08032_33,M08032,Chalakudy,33,V R Puram School,Mohanan Vaimeli,Thrissur,Municipality,INC,UDF,547,2025
M08032_34,M08032,Chalakudy,34,V R Puram,Sukanya Venu,Thrissur,Municipality,INC,UDF,499,2025
M08032_35,M08032,Chalakudy,35,Vettisserykulam,Jil Antony,Thrissur,Municipality,CPI(M),LDF,374,2025
M08032_36,M08032,Chalakudy,36,Urumbankunnu,Anjana Sreedharan,Thrissur,Municipality,CPI(M),LDF,557,2025
M08032_37,M08032,Chalakudy,37,Karunalayam,K. T. Johny,Thrissur,Municipality,IND,OTH,459,2025
M08035_1,M08035,Chavakkad,1,Puthen Kadappuram North,Shaji T. M.,Thrissur,Municipality,IUML,UDF,355,2025
M08035_2,M08035,Chavakkad,2,Gramakulam,V. G. Sahadevan,Thrissur,Municipality,CPI(M),LDF,768,2025
M08035_3,M08035,Chavakkad,3,Thiruvathra North,K. H. Salam,Thrissur,Municipality,CPI(M),LDF,413,2025
M08035_4,M08035,Chavakkad,4,Kuncheri,Suboora (Safoora Bakkar),Thrissur,Municipality,CPI,LDF,417,2025
M08035_5,M08035,Chavakkad,5,Punna North,Seena Nowshad,Thrissur,Municipality,INC,UDF,482,2025
M08035_6,M08035,Chavakkad,6,Punna South,Fabeena,Thrissur,Municipality,INC,UDF,364,2025
M08035_7,M08035,Chavakkad,7,Alumpady,K. Reena,Thrissur,Municipality,CPI(M),LDF,295,2025
M08035_8,M08035,Chavakkad,8,Mammiyoor,K. C. Sunil,Thrissur,Municipality,CPI(M),LDF,237,2025
M08035_9,M08035,Chavakkad,9,Muthuvattoor,Shermila Sathar,Thrissur,Municipality,INC,UDF,538,2025
M08035_10,M08035,Chavakkad,10,Ovungal,Sujatha Sathyan,Thrissur,Municipality,IND,OTH,425,2025
M08035_11,M08035,Chavakkad,11,Palayoor North,Haseena Salim,Thrissur,Municipality,CPI(M),LDF,434,2025
M08035_12,M08035,Chavakkad,12,Palayoor East,Joyacy Teacher,Thrissur,Municipality,KC,UDF,378,2025
M08035_13,M08035,Chavakkad,13,Palayoor South,Muhammed Arif. A.H,Thrissur,Municipality,IUML,UDF,399,2025
M08035_14,M08035,Chavakkad,14,Palayoor,Muhammad Asif,Thrissur,Municipality,INC,UDF,401,2025
M08035_15,M08035,Chavakkad,15,Palayoor West,Shajitha Hashar,Thrissur,Municipality,CPI(M),LDF,364,2025
M08035_16,M08035,Chavakkad,16,Chavakkad Town,Akbar A. H.,Thrissur,Municipality,CPI(M),LDF,455,2025
M08035_17,M08035,Chavakkad,17,Kozhikkulangara,P. Yathindradas,Thrissur,Municipality,CPI(M),LDF,239,2025
M08035_18,M08035,Chavakkad,18,Manathala North,P. I. Viswambharan,Thrissur,Municipality,CPI(M),LDF,358,2025
M08035_19,M08035,Chavakkad,19,Civil Station,Shylaja Vasudevan,Thrissur,Municipality,CPI(M),LDF,320,2025
M08035_20,M08035,Chavakkad,20,Manathala,M.N.Rouf,Thrissur,Municipality,CPI(M),LDF,381,2025
M08035_21,M08035,Chavakkad,21,Blangad,Bincy Santhosh,Thrissur,Municipality,CPI(M),LDF,391,2025
M08035_22,M08035,Chavakkad,22,Madekkadavu,K. P. Ranjith Kumar,Thrissur,Municipality,CPI(M),LDF,312,2025
M08035_23,M08035,Chavakkad,23,Blangad Beach,Adv. Hiba Mishihad,Thrissur,Municipality,IND,OTH,331,2025
M08035_24,M08035,Chavakkad,24,Dwaraka Beach,K. V. Santhosh,Thrissur,Municipality,CPI(M),LDF,378,2025
M08035_25,M08035,Chavakkad,25,Pulichirakkettu West,Sheeja Prasanth,Thrissur,Municipality,CPI(M),LDF,500,2025
M08035_26,M08035,Chavakkad,26,Pulichirakkettu East,Sanoop T. S.,Thrissur,Municipality,INC,UDF,355,2025
M08035_27,M08035,Chavakkad,27,Parappilthazham,K. V. Sasi,Thrissur,Municipality,CPI(M),LDF,319,2025
M08035_28,M08035,Chavakkad,28,Puthenkadappuram South,Brijitha Pradeep,Thrissur,Municipality,INC,UDF,652,2025
M08035_29,M08035,Chavakkad,29,Kottappuram,Abhini Sivaji,Thrissur,Municipality,CPI(M),LDF,414,2025
M08035_30,M08035,Chavakkad,30,Puthiyara,Rameeja Hamsa,Thrissur,Municipality,CPI(M),LDF,420,2025
M08035_31,M08035,Chavakkad,31,Thiruvathra,Lisha Mathramkott,Thrissur,Municipality,CPI(M),LDF,558,2025
M08035_32,M08035,Chavakkad,32,Puthenkadapuram,Prathapan C. A,Thrissur,Municipality,INC,UDF,507,2025
M08035_33,M08035,Chavakkad,33,Puthenkadapuram,Thanooja Shafi,Thrissur,Municipality,IUML,UDF,401,2025
M08036_1,M08036,Guruvayoor,1,Thozhiyoor,Shabana . T.S,Thrissur,Municipality,CPI(M),LDF,558,2025
M08036_2,M08036,Guruvayoor,2,Pillakkad,Ashfack,Thrissur,Municipality,INC,UDF,721,2025
M08036_3,M08036,Guruvayoor,3,Pookode East,Neethu,Thrissur,Municipality,CPI(M),LDF,552,2025
M08036_4,M08036,Guruvayoor,4,Iringapuram East,Anoop,Thrissur,Municipality,CPI(M),LDF,717,2025
M08036_5,M08036,Guruvayoor,5,Manigramam,Sinisha,Thrissur,Municipality,CPI(M),LDF,761,2025
M08036_6,M08036,Guruvayoor,6,Chowallurpadi,Jaleel,Thrissur,Municipality,INC,UDF,728,2025
M08036_7,M08036,Guruvayoor,7,Brahmakulam,Jabira T J,Thrissur,Municipality,IND,OTH,554,2025
M08036_8,M08036,Guruvayoor,8,Palabazar,Joy,Thrissur,Municipality,INC,UDF,551,2025
M08036_9,M08036,Guruvayoor,9,Paluvai,Bindhu,Thrissur,Municipality,CPI(M),LDF,790,2025
M08036_10,M08036,Guruvayoor,10,Puthusseripadam,Mehroof,Thrissur,Municipality,IND,OTH,499,2025
M08036_11,M08036,Guruvayoor,11,Chakkumkandam,Shani,Thrissur,Municipality,CPI,LDF,503,2025
M08036_12,M08036,Guruvayoor,12,Pancharamukku,Rejitha,Thrissur,Municipality,CPI(M),LDF,524,2025
M08036_13,M08036,Guruvayoor,13,Manikkathupadi,Unnikrishnan,Thrissur,Municipality,CPI,LDF,431,2025
M08036_14,M08036,Guruvayoor,14,Thaikkad,Biju,Thrissur,Municipality,INC,UDF,609,2025
M08036_15,M08036,Guruvayoor,15,Sub Station,Abdul Rasheed,Thrissur,Municipality,IUML,UDF,678,2025
M08036_16,M08036,Guruvayoor,16,Nenmini,Priya,Thrissur,Municipality,INC,UDF,327,2025
M08036_17,M08036,Guruvayoor,17,Iringappuram South,Jyothi,Thrissur,Municipality,CPI,LDF,594,2025
M08036_18,M08036,Guruvayoor,18,Kandamkulam,Mignesh Mohan,Thrissur,Municipality,IND,OTH,608,2025
M08036_19,M08036,Guruvayoor,19,Thiruvenkidom,Athira,Thrissur,Municipality,IND,OTH,225,2025
M08036_20,M08036,Guruvayoor,20,Karnamkottu,Mahija,Thrissur,Municipality,INC,UDF,380,2025
M08036_21,M08036,Guruvayoor,21,Karakkad,Rathi,Thrissur,Municipality,CPI(M),LDF,377,2025
M08036_22,M08036,Guruvayoor,22,Temple Station,Anagha,Thrissur,Municipality,CPI(M),LDF,153,2025
M08036_23,M08036,Guruvayoor,23,Palayur,Naushad,Thrissur,Municipality,IUML,UDF,391,2025
M08036_24,M08036,Guruvayoor,24,Edappully,Susha Babu,Thrissur,Municipality,INC,UDF,343,2025
M08036_25,M08036,Guruvayoor,25,Gurupavanapuri,Sobha Harinarayanan,Thrissur,Municipality,BJP,NDA,236,2025
M08036_26,M08036,Guruvayoor,26,Manjulal,Krishnapriya P M,Thrissur,Municipality,BJP,NDA,225,2025
M08036_27,M08036,Guruvayoor,27,Perumbilavu,P. Parvathi,Thrissur,Municipality,CPI(M),LDF,205,2025
M08036_28,M08036,Guruvayoor,28,Parthasarathi,Chandra Ramakrishnan,Thrissur,Municipality,INC,UDF,376,2025
M08036_29,M08036,Guruvayoor,29,Iringapuram North,Sachin,Thrissur,Municipality,CPI(M),LDF,636,2025
M08036_30,M08036,Guruvayoor,30,Choolpuram West,A T Hamza,Thrissur,Municipality,CPI(M),LDF,703,2025
M08036_31,M08036,Guruvayoor,31,Chamundeswari,P Remesh,Thrissur,Municipality,CPI(M),LDF,327,2025
M08036_32,M08036,Guruvayoor,32,Mammiyur,Bindhu Narayanan,Thrissur,Municipality,INC,UDF,277,2025
M08036_33,M08036,Guruvayoor,33,Mammiyur West,A V Unnikrishnan,Thrissur,Municipality,INC,UDF,191,2025
M08036_34,M08036,Guruvayoor,34,Highschool,V S Navaneeth,Thrissur,Municipality,INC,UDF,287,2025
M08036_35,M08036,Guruvayoor,35,Kotta South,K Mahesh,Thrissur,Municipality,CPI(M),LDF,475,2025
M08036_36,M08036,Guruvayoor,36,Choolpuram East,A S Manoj,Thrissur,Municipality,CPI(M),LDF,181,2025
M08036_37,M08036,Guruvayoor,37,Kottappadi,Sheena Raphel,Thrissur,Municipality,INC,UDF,584,2025
M08036_38,M08036,Guruvayoor,38,Pookode West,Lisy Baiju,Thrissur,Municipality,IND,OTH,448,2025
M08036_39,M08036,Guruvayoor,39,Kappiyur,Basheer Pookkode,Thrissur,Municipality,INC,UDF,751,2025
M08036_40,M08036,Guruvayoor,40,Karayur,Sunitha Aravindan,Thrissur,Municipality,CPI(M),LDF,600,2025
M08036_41,M08036,Guruvayoor,41,Kotta North,V Anoop,Thrissur,Municipality,CPI(M),LDF,617,2025
M08036_42,M08036,Guruvayoor,42,Thamarayur,Arin Antony,Thrissur,Municipality,CPI(M),LDF,649,2025
M08036_43,M08036,Guruvayoor,43,Perakam,Sali Thomas,Thrissur,Municipality,CPI(M),LDF,575,2025
M08036_44,M08036,Guruvayoor,44,Vazhappully,Anto Thomas,Thrissur,Municipality,INC,UDF,844,2025
M08036_45,M08036,Guruvayoor,45,Kaveedu South,Ramachandran K N,Thrissur,Municipality,CPI(M),LDF,645,2025
M08036_46,M08036,Guruvayoor,46,Kaveedu North,Nisidha Sivaraman,Thrissur,Municipality,CPI(M),LDF,715,2025
M08033_1,M08033,Irinjalakuda,1,Moorkkanad,Chintha Dharmarajan,Thrissur,Municipality,INC,UDF,370,2025
M08033_2,M08033,Irinjalakuda,2,Bungalow,T A Paul,Thrissur,Municipality,INC,UDF,549,2025
M08033_3,M08033,Irinjalakuda,3,Karuvannur,Alphonsa Thomas,Thrissur,Municipality,IND,OTH,420,2025
M08033_4,M08033,Irinjalakuda,4,Peechampillykonam,Vinil  P V,Thrissur,Municipality,IND,OTH,249,2025
M08033_5,M08033,Irinjalakuda,5,Holy Cross School,Raiby Joby Kanjirakkadan,Thrissur,Municipality,INC,UDF,451,2025
M08033_6,M08033,Irinjalakuda,6,Mapranam,Baiju Kuttikkadan,Thrissur,Municipality,INC,UDF,550,2025
M08033_7,M08033,Irinjalakuda,7,Madayikonam,T K Shaju (Shajuttan),Thrissur,Municipality,BJP,NDA,501,2025
M08033_8,M08033,Irinjalakuda,8,Nambiankavu,C C Shibin,Thrissur,Municipality,CPI(M),LDF,562,2025
M08033_9,M08033,Irinjalakuda,9,Kuzhikkattukonam,Ajith Kumar K V,Thrissur,Municipality,CPI(M),LDF,722,2025
M08033_10,M08033,Irinjalakuda,10,Kattungachira,Jophy  Boss,Thrissur,Municipality,INC,UDF,429,2025
M08033_11,M08033,Irinjalakuda,11,Azad Road,Manju Sajath,Thrissur,Municipality,INC,UDF,403,2025
M08033_12,M08033,Irinjalakuda,12,Gandhigram North,Prema Parayil,Thrissur,Municipality,INC,UDF,617,2025
M08033_13,M08033,Irinjalakuda,13,Gandhigram,Kurian  Joseph,Thrissur,Municipality,INC,UDF,286,2025
M08033_14,M08033,Irinjalakuda,14,Gandhigram East,Josmy Shaji,Thrissur,Municipality,INC,UDF,287,2025
M08033_15,M08033,Irinjalakuda,15,Municipal Hospital,Maggy Vincent Pallai,Thrissur,Municipality,KC,UDF,284,2025
M08033_16,M08033,Irinjalakuda,16,Madathikkara,Dasan M S,Thrissur,Municipality,INC,UDF,547,2025
M08033_17,M08033,Irinjalakuda,17,Chalampadam,Mini Jose Chakkola,Thrissur,Municipality,INC,UDF,539,2025
M08033_18,M08033,Irinjalakuda,18,Chanthakkunnu,Joseph Chacko,Thrissur,Municipality,IND,OTH,458,2025
M08033_19,M08033,Irinjalakuda,19,St.Joseph College,P V Sivakumar,Thrissur,Municipality,CPI(M),LDF,546,2025
M08033_20,M08033,Irinjalakuda,20,Shanmugham Canal,Adv V C Varghese,Thrissur,Municipality,INC,UDF,534,2025
M08033_21,M08033,Irinjalakuda,21,Cheloor,Prasad K S,Thrissur,Municipality,CPI,LDF,291,2025
M08033_22,M08033,Irinjalakuda,22,Municipal Office,M P Jackson,Thrissur,Municipality,INC,UDF,282,2025
M08033_23,M08033,Irinjalakuda,23,Unnayi Warrier Kala Nilayam,Geetha Puthumana,Thrissur,Municipality,BJP,NDA,332,2025
M08033_24,M08033,Irinjalakuda,24,Poochakulam,Bindhu Vinayan,Thrissur,Municipality,INC,UDF,404,2025
M08033_25,M08033,Irinjalakuda,25,Kandeswaram,Pravince Njattuvetty,Thrissur,Municipality,INC,UDF,374,2025
M08033_26,M08033,Irinjalakuda,26,Korumbussery,Arya Sumesh,Thrissur,Municipality,BJP,NDA,316,2025
M08033_27,M08033,Irinjalakuda,27,Karukulangara,Suja Sanjeevkumar,Thrissur,Municipality,INC,UDF,444,2025
M08033_28,M08033,Irinjalakuda,28,Koodalmanikyam,Smitha Krishnakumar,Thrissur,Municipality,BJP,NDA,401,2025
M08033_29,M08033,Irinjalakuda,29,Bus Stand,Dely Siju Yohannan,Thrissur,Municipality,INC,UDF,321,2025
M08033_30,M08033,Irinjalakuda,30,Ayurveda Hospital,Sreelakshmi Manoj,Thrissur,Municipality,INC,UDF,342,2025
M08033_31,M08033,Irinjalakuda,31,Christ College,Rony Paul Mavely,Thrissur,Municipality,INC,UDF,329,2025
M08033_32,M08033,Irinjalakuda,32,S N Nagar,Surabi Vinodh,Thrissur,Municipality,INC,UDF,212,2025
M08033_33,M08033,Irinjalakuda,33,Block Panchayath Office,P M Nandulal,Thrissur,Municipality,CPI(M),LDF,404,2025
M08033_34,M08033,Irinjalakuda,34,Pallikkadu,Aswathy V S,Thrissur,Municipality,CPI(M),LDF,398,2025
M08033_35,M08033,Irinjalakuda,35,Civil Station,Babu Palackal,Thrissur,Municipality,INC,UDF,429,2025
M08033_36,M08033,Irinjalakuda,36,Kandaramthara,Sindhu Girishkumar,Thrissur,Municipality,CPI(M),LDF,344,2025
M08033_37,M08033,Irinjalakuda,37,Porathissery,Vijayakumari Anilan,Thrissur,Municipality,BJP,NDA,543,2025
M08033_38,M08033,Irinjalakuda,38,Mahathma School,Vineetha Teacher,Thrissur,Municipality,CPI(M),LDF,418,2025
M08033_39,M08033,Irinjalakuda,39,Thaliyakonam South,Lekha Shajen,Thrissur,Municipality,CPI(M),LDF,571,2025
M08033_40,M08033,Irinjalakuda,40,Kallada,Ramila Satheesan,Thrissur,Municipality,BJP,NDA,596,2025
M08033_41,M08033,Irinjalakuda,41,Thaliyakonam North,Vimi Bijesh,Thrissur,Municipality,CPI(M),LDF,411,2025
M08033_42,M08033,Irinjalakuda,42,Puthenthodu,Remya Shibu,Thrissur,Municipality,CPI(M),LDF,394,2025
M08033_43,M08033,Irinjalakuda,43,Purathad,Vishnu Prabhakaran,Thrissur,Municipality,CPI(M),LDF,602,2025
M08034_1,M08034,Kodungallur,1,Parappully,Sijith Pettikkattil,Thrissur,Municipality,BJP,NDA,726,2025
M08034_2,M08034,Kodungallur,2,Kaniyath,Reshmi Babu,Thrissur,Municipality,BJP,NDA,572,2025
M08034_3,M08034,Kodungallur,3,J T S,Anjaly Sudheesh,Thrissur,Municipality,CPI(M),LDF,553,2025
M08034_4,M08034,Kodungallur,4,Vayalar,K.K.Hashik,Thrissur,Municipality,CPI(M),LDF,553,2025
M08034_5,M08034,Kodungallur,5,Viyyathukulam,Anitha Babu,Thrissur,Municipality,CPI,LDF,437,2025
M08034_6,M08034,Kodungallur,6,Kanakkankadavu,Sreedevi Anil,Thrissur,Municipality,BJP,NDA,516,2025
M08034_7,M08034,Kodungallur,7,Narayanamangalam,P.N. Ramadas,Thrissur,Municipality,CPI(M),LDF,568,2025
M08034_8,M08034,Kodungallur,8,Nayakulam,V.B. Ratheesh (Balu),Thrissur,Municipality,CPI,LDF,562,2025
M08034_9,M08034,Kodungallur,9,Neelakkampara,Hani Peethambaran,Thrissur,Municipality,CPI,LDF,368,2025
M08034_10,M08034,Kodungallur,10,Thyveppu,Kavitha Madhu,Thrissur,Municipality,INC,UDF,307,2025
M08034_11,M08034,Kodungallur,11,K K T M,Chaithanya Biju,Thrissur,Municipality,CPI(M),LDF,449,2025
M08034_12,M08034,Kodungallur,12,Chappara,E.C. Ashokan,Thrissur,Municipality,CPI,LDF,612,2025
M08034_13,M08034,Kodungallur,13,Pandeerampala,Jayadevan,Thrissur,Municipality,BJP,NDA,561,2025
M08034_14,M08034,Kodungallur,14,Power House,Reshma Pramod,Thrissur,Municipality,BJP,NDA,515,2025
M08034_15,M08034,Kodungallur,15,Society,Ranjitha Rajeev,Thrissur,Municipality,BJP,NDA,593,2025
M08034_16,M08034,Kodungallur,16,Town Hall,Sreedevi Thilakan,Thrissur,Municipality,CPI(M),LDF,372,2025
M08034_17,M08034,Kodungallur,17,Park,Rekha Salprakash,Thrissur,Municipality,BJP,NDA,414,2025
M08034_18,M08034,Kodungallur,18,Nalukandam,Sandhya Sadanandan,Thrissur,Municipality,CPI(M),LDF,552,2025
M08034_19,M08034,Kodungallur,19,Elthuruth,K.K. Radhakrishnan,Thrissur,Municipality,CPI(M),LDF,594,2025
M08034_20,M08034,Kodungallur,20,Thiruvanchikulam,M.S.Vinayakumar (Vinu),Thrissur,Municipality,CPI(M),LDF,513,2025
M08034_21,M08034,Kodungallur,21,Paliyamthuruth,Sini Anilkumar,Thrissur,Municipality,CPI(M),LDF,361,2025
M08034_22,M08034,Kodungallur,22,Kakkamadanthuruth,Manjula,Thrissur,Municipality,CPI,LDF,417,2025
M08034_23,M08034,Kodungallur,23,Anappuzha,Rasoja Haridas,Thrissur,Municipality,CPI(M),LDF,407,2025
M08034_24,M08034,Kodungallur,24,Kotta,Kochu Thresia,Thrissur,Municipality,INC,UDF,474,2025
M08034_25,M08034,Kodungallur,25,Cheraman Parambu,V M Johny,Thrissur,Municipality,INC,UDF,650,2025
M08034_26,M08034,Kodungallur,26,Kottappuram,Shaibi Joseph,Thrissur,Municipality,CPI,LDF,533,2025
M08034_27,M08034,Kodungallur,27,Valiyapanikkanthuruth,P V Vijil,Thrissur,Municipality,BJP,NDA,527,2025
M08034_28,M08034,Kodungallur,28,Chalakkulam,Sasikala Jayarajan,Thrissur,Municipality,BJP,NDA,534,2025
M08034_29,M08034,Kodungallur,29,T K S Puram,Sumitha Nisaf,Thrissur,Municipality,CPI(M),LDF,448,2025
M08034_30,M08034,Kodungallur,30,Sreenagar,Adv.C P Ramesan,Thrissur,Municipality,CPI(M),LDF,630,2025
M08034_31,M08034,Kodungallur,31,Anchappalam,Devika K R,Thrissur,Municipality,CPI(M),LDF,465,2025
M08034_32,M08034,Kodungallur,32,Kadukkachuvadu,Saheer.M.K,Thrissur,Municipality,CPI(M),LDF,655,2025
M08034_33,M08034,Kodungallur,33,Kunnamkulam,Priya Savan,Thrissur,Municipality,CPI,LDF,602,2025
M08034_34,M08034,Kodungallur,34,Kandamkulam,Amjith T S,Thrissur,Municipality,BJP,NDA,613,2025
M08034_35,M08034,Kodungallur,35,Padanna,K M Ratheesh,Thrissur,Municipality,CPI,LDF,554,2025
M08034_36,M08034,Kodungallur,36,Methalappadam,Vijayalakshmi Ajithan,Thrissur,Municipality,CPI(M),LDF,564,2025
M08034_37,M08034,Kodungallur,37,Perunthodu,Mini Subhash,Thrissur,Municipality,CPI(M),LDF,593,2025
M08034_38,M08034,Kodungallur,38,Parambikkulam,Prajeesh Challiyil,Thrissur,Municipality,BJP,NDA,737,2025
M08034_39,M08034,Kodungallur,39,Keraleswarapuram,T. S.Sajeevan,Thrissur,Municipality,BJP,NDA,616,2025
M08034_40,M08034,Kodungallur,40,Katholiparambu,Latha  Unnikrishnan,Thrissur,Municipality,CPI(M),LDF,543,2025
M08034_41,M08034,Kodungallur,41,Karur,Ambili Jayarajan,Thrissur,Municipality,BJP,NDA,453,2025
M08034_42,M08034,Kodungallur,42,Padakulam,Deepa Rajendran,Thrissur,Municipality,BJP,NDA,375,2025
M08034_43,M08034,Kodungallur,43,Town,Geetharani.K,Thrissur,Municipality,BJP,NDA,398,2025
M08034_44,M08034,Kodungallur,44,Temple  West,Pradeep,Thrissur,Municipality,BJP,NDA,449,2025
M08034_45,M08034,Kodungallur,45,Aykkaraparambu,Dhanya Shine,Thrissur,Municipality,BJP,NDA,522,2025
M08034_46,M08034,Kodungallur,46,Okey,Santhosh Puthezhath,Thrissur,Municipality,BJP,NDA,583,2025
M08037_1,M08037,Kunnamkulam,1,Muthuvammal,Shanof N A,Thrissur,Municipality,CPI(M),LDF,434,2025
M08037_2,M08037,Kunnamkulam,2,Cheruvathani,Rudra Rajeesh,Thrissur,Municipality,CPI(M),LDF,481,2025
M08037_3,M08037,Kunnamkulam,3,Kizhoor South,Reshma Sunil,Thrissur,Municipality,BJP,NDA,466,2025
M08037_4,M08037,Kunnamkulam,4,Kizhoor North,Soumya Anilan,Thrissur,Municipality,CPI(M),LDF,615,2025
M08037_5,M08037,Kunnamkulam,5,Kizhoor Centre,P G Jayaprakas,Thrissur,Municipality,CPI(M),LDF,468,2025
M08037_6,M08037,Kunnamkulam,6,Vaissery,Sheeba V M,Thrissur,Municipality,CPI(M),LDF,468,2025
M08037_7,M08037,Kunnamkulam,7,Nadupanthi,Jisha Baby,Thrissur,Municipality,INC,UDF,381,2025
M08037_8,M08037,Kunnamkulam,8,Kakkadu,Roshith Odatt,Thrissur,Municipality,INC,UDF,292,2025
M08037_9,M08037,Kunnamkulam,9,Munimada,Bineesh P K,Thrissur,Municipality,RMPI,OTH,496,2025
M08037_10,M08037,Kunnamkulam,10,Ayyappath,Reeja Salil,Thrissur,Municipality,RMPI,OTH,509,2025
M08037_11,M08037,Kunnamkulam,11,Ayyamparambu,Somasekharan,Thrissur,Municipality,CPI(M),LDF,441,2025
M08037_12,M08037,Kunnamkulam,12,Meembikulam,Suresh V P,Thrissur,Municipality,RMPI,OTH,317,2025
M08037_13,M08037,Kunnamkulam,13,Cherukunnu,Soman Cherukunnu,Thrissur,Municipality,RMPI,OTH,393,2025
M08037_14,M08037,Kunnamkulam,14,Urulikunnu,Remya Rajan,Thrissur,Municipality,CPI(M),LDF,441,2025
M08037_15,M08037,Kunnamkulam,15,Chowannur,Shaji Alikkal,Thrissur,Municipality,INC,UDF,652,2025
M08037_16,M08037,Kunnamkulam,16,Kanippayyur North,Aneena Shibu,Thrissur,Municipality,INC,UDF,352,2025
M08037_17,M08037,Kunnamkulam,17,Town Ward,Beena Babu,Thrissur,Municipality,INC,UDF,300,2025
M08037_18,M08037,Kunnamkulam,18,Kanippayyur South,Mini K P,Thrissur,Municipality,IND,OTH,316,2025
M08037_19,M08037,Kunnamkulam,19,Anaikkal,Nandini Baburaj,Thrissur,Municipality,CPI(M),LDF,330,2025
M08037_20,M08037,Kunnamkulam,20,Kaniyampal,Greesha Sudhakaran,Thrissur,Municipality,CPI(M),LDF,448,2025
M08037_21,M08037,Kunnamkulam,21,Nehru Nagar,Soni Shaji,Thrissur,Municipality,INC,UDF,481,2025
M08037_22,M08037,Kunnamkulam,22,Santhi Nagar,Mini Monsi,Thrissur,Municipality,INC,UDF,524,2025
M08037_23,M08037,Kunnamkulam,23,Thekkepuram,A.S.Sreejith,Thrissur,Municipality,BJP,NDA,557,2025
M08037_24,M08037,Kunnamkulam,24,Kurukkanpara,Arsha Jiju,Thrissur,Municipality,CPI(M),LDF,751,2025
M08037_25,M08037,Kunnamkulam,25,Arthat East,Misha Sebastian,Thrissur,Municipality,INC,UDF,593,2025
M08037_26,M08037,Kunnamkulam,26,Cheeramkulam,Anoop Cheeramkulam,Thrissur,Municipality,BJP,NDA,387,2025
M08037_27,M08037,Kunnamkulam,27,Porkkalengad,Sreeja Praji,Thrissur,Municipality,CPI(M),LDF,438,2025
M08037_28,M08037,Kunnamkulam,28,Injjikkunnu,Divya Suresh,Thrissur,Municipality,CPI(M),LDF,473,2025
M08037_29,M08037,Kunnamkulam,29,Chemmannur North,Pushpa John,Thrissur,Municipality,CPI(M),LDF,608,2025
M08037_30,M08037,Kunnamkulam,30,Chemmannur South,O.G.Baji,Thrissur,Municipality,CPI(M),LDF,688,2025
M08037_31,M08037,Kunnamkulam,31,Arthat South,Reji Satheesan,Thrissur,Municipality,CPI(M),LDF,561,2025
M08037_32,M08037,Kunnamkulam,32,Thekkan Chittanjoor,Rajitha Sajeeshkumar,Thrissur,Municipality,BJP,NDA,482,2025
M08037_33,M08037,Kunnamkulam,33,Anjoorkunnu,Vidhya Abilash,Thrissur,Municipality,CPI(M),LDF,491,2025
M08037_34,M08037,Kunnamkulam,34,Anjoor,Shajeesh Killappan,Thrissur,Municipality,BJP,NDA,424,2025
M08037_35,M08037,Kunnamkulam,35,Kavilakkad,Geetha Sasi,Thrissur,Municipality,BJP,NDA,472,2025
M08037_36,M08037,Kunnamkulam,36,Chittanjoor,P.V Renjith,Thrissur,Municipality,CPI(M),LDF,578,2025
M08037_37,M08037,Kunnamkulam,37,Alathoor,Athin. Moothatt,Thrissur,Municipality,BJP,NDA,645,2025
M08037_38,M08037,Kunnamkulam,38,Anjoor Palam,Dileep Pulikkal,Thrissur,Municipality,CPI(M),LDF,436,2025
M08037_39,M08037,Kunnamkulam,39,Vaduthala,Lebeeb Hassan,Thrissur,Municipality,INC,UDF,382,2025
M08068_1,M08068,Vadakkancherry,1,Puthuruthy School,Donbosko,Thrissur,Municipality,CPI(M),LDF,550,2025
M08068_2,M08068,Vadakkancherry,2,Puthuruthy Centre,Saneesh   P  G,Thrissur,Municipality,CPI(M),LDF,350,2025
M08068_3,M08068,Vadakkancherry,3,Puthuruthy East,Lilly,Thrissur,Municipality,INC,UDF,496,2025
M08068_4,M08068,Vadakkancherry,4,Padinjarekkara,Satheesh,Thrissur,Municipality,CPI(M),LDF,449,2025
M08068_5,M08068,Vadakkancherry,5,Kumbalangad Centre,Krishnanunni,Thrissur,Municipality,BJP,NDA,433,2025
M08068_6,M08068,Vadakkancherry,6,Chalakkal,Mahesh M M,Thrissur,Municipality,CPI(M),LDF,683,2025
M08068_7,M08068,Vadakkancherry,7,Akampadam,Sujatha,Thrissur,Municipality,CPI(M),LDF,537,2025
M08068_8,M08068,Vadakkancherry,8,Railway,Sathidevi,Thrissur,Municipality,INC,UDF,422,2025
M08068_9,M08068,Vadakkancherry,9,Erattakulangara,Surendran,Thrissur,Municipality,CPI(M),LDF,376,2025
M08068_10,M08068,Vadakkancherry,10,Wadakkanchery Town,Vaishak,Thrissur,Municipality,INC,UDF,362,2025
M08068_11,M08068,Vadakkancherry,11,Ottupara Town West,Sandhya K,Thrissur,Municipality,INC,UDF,292,2025
M08068_12,M08068,Vadakkancherry,12,Ottupara Town East,Shanavas,Thrissur,Municipality,INC,UDF,486,2025
